BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,EEVDT,988770,1099608,OBC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,MECH,695792,1097298,OBC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,MECH,840763,840763,SC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,MECH,1104635,1104635,ST/X/OP,PR
Bagulamukhi College of Technology Bhopal (2009),BHOPAL,2024,FIRST,private,CSE,663664,992253,OBC/X/OP,PR
Bagulamukhi College of Technology Bhopal (2009),BHOPAL,2024,FIRST,private,CSE,881145,902922,UR/X/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,CE,901091,901091,OBC/X/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,CSE,935349,1062894,EWS,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,CSE,166697,455710,FW/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,CSE,454412,1087312,OBC/X/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,CSE,951925,1087311,SC/X/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,CSE,721511,721511,ST/X/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,CSE,464039,1021930,UR/X/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,CSEIML,558202,1092850,OBC/X/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,CSEIML,835098,835098,ST/X/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,EC,461481,524734,FW/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,EC,473479,847031,OBC/X/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,ELECT ELEX,536467,536467,FW/OP,PR
Bansal College of Engineering Obedullaganj Raisen (2002),RAISEN,2024,FIRST,private,ELECT ELEX,1026954,1026954,OBC/X/OP,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CE,489295,961685,OBC/X/OP,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CE,914974,914974,SC/X/OP,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CSE,387954,949022,EWS,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CSE,298013,461813,FW/OP,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CSE,229515,1110593,OBC/X/OP,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CSE,705848,1085514,SC/X/OP,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CSE,502860,694560,ST/X/OP,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CSE,227207,1097342,UR/X/OP,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CSEDS,921738,1087971,OBC/X/OP,PR
Bansal Institute of Research & Technology Bhopal (2007),BHOPAL,2024,FIRST,private,CSEDS,540865,1072298,SC/X/OP,PR
